"Age","WA_Tjul","WAPLS_Tjul","MAT_Tjul","RF_Tjul","ERT_Tjul","BRT_Tjul","WA_Tjan","WAPLS_Tjan","MAT_Tjan","RF_Tjan","ERT_Tjan","BRT_Tjan","MinDist"
7764,16.5879458390789,16.1153573578447,11.4648661144502,15.2778013333333,15.0119143333333,16.4061696452424,-3.51332020182223,-4.47199656180648,-6.28819953894336,-6.31997633333333,-6.06324833333333,-5.00684692094906,37.4807516467519
7960,16.5227870399213,15.6604339508202,11.4154671219872,15.060163,14.7260773333333,16.4476065170193,-4.15034516770793,-4.69976436739969,-6.24709672048696,-6.63030233333333,-5.7788575,-5.95489204225736,34.383806135604
8152,16.5970617205122,15.6081788772284,13.3124189326423,15.3692086666667,14.8214148333333,15.9225586160919,-2.50920954040101,-4.74622868639625,-5.83841539010101,-4.86745083333333,-5.38250933333333,-3.82219034885109,27.3333961464864
8342,16.571448363266,16.5805427107316,13.8344528428892,15.4552536666667,14.9538065,17.170066858064,-3.57320416253875,-3.33702241262863,-6.45406598674577,-5.18737083333333,-5.35618249999999,-4.64094462754231,27.4775353567962
8528,16.5650767825368,16.4684318742619,11.0912806275127,15.3543926666667,15.1949665,17.5884233470031,-2.92015655306896,-3.90119399761126,-7.68547592716906,-5.08503533333333,-5.56255949999999,-3.24982503077753,34.5946312247367
8712,16.5490779756203,15.6235419976012,14.1760965847381,15.0828133333333,14.444632,15.5746354560065,-4.59095116179114,-6.35393542465524,-5.9628962546984,-6.25078633333333,-5.884944,-5.81783782321413,24.6734581732386
8820,16.6539573444733,16.2197605493348,12.8048497260122,15.2277746666667,14.6017623333333,15.6704987304249,-2.38115652445897,-3.45942945106079,-6.42261823925114,-4.51978133333333,-5.09022083333333,-4.24876609973001,30.1106181958117
8928,16.5873976481691,15.804381331247,14.2165567486984,15.6465248333333,15.334837,17.1179982630389,-2.83094056171924,-5.51980761359926,-8.20040246997621,-5.37830133333333,-5.56136116666667,-5.05702188174183,31.6057760608544
9070,16.542675213576,15.9307493768013,12.8810306313841,15.7112828333333,14.8708731666667,17.3645590944841,-2.55767393798674,-4.94930062880329,-7.25960608890043,-5.21421066666667,-5.721759,-4.95636559966159,30.7706746902072
9141,16.5569080617066,16.2700506008307,12.6405924094166,15.5835881666667,15.0470986666667,17.6861285890536,-2.65936791755562,-2.98305374376905,-7.09013419706921,-5.55716883333333,-5.43138383333333,-4.83903197929298,35.5647550799862
9246,16.4027701380768,14.9362612759271,13.817170090033,15.0299846666667,14.5707776666667,16.8163499239778,-2.94061302643722,-4.06999254149052,-6.26225772508568,-5.70577916666667,-5.25681533333332,-4.89826325512076,48.5286484082792
9419,14.9258724348207,14.3120146339068,13.7078757186344,14.9365376666667,14.4285915,16.3555835831777,-5.40830214892727,-1.61004195498226,-4.81511368908735,-6.67105016666667,-6.13542683333332,-6.28773344674662,33.1074877584289
9590,14.025489273801,13.7698463680233,13.1065033997134,15.01041,14.5581275,16.3933471347167,-5.91445571634792,-1.32176671019805,-3.84208326666471,-7.19424916666667,-6.10259233333333,-5.27776786402372,28.4474824451257
9758,15.6971022509556,14.6033472342918,13.7302304756322,14.6234965,14.1921313333333,15.6210781066626,-3.14698825541786,-1.18478726534549,-4.8341541008724,-6.090147,-5.74498316666666,-6.84531584216886,36.8683347398575
9925,15.1446070402429,14.7179008816776,13.6836844949292,14.5927993333333,14.3338218333333,15.4632666891261,-4.34107131103869,-1.69385603332399,-4.79219822038644,-6.65626333333334,-5.61027799999999,-6.06497443380056,30.4082260838983
10089,15.469319246041,14.9704412721919,14.1390705960323,14.8900531666667,14.6289845,16.5849090415365,-4.56982136447,-2.31745100905721,-6.26350821489109,-6.52770783333333,-5.73278216666666,-6.90110221652373,29.7273879899918
10251,15.5582396525297,15.0495953787614,13.1782584334158,14.4700918333333,14.3108953333333,14.912638921113,-4.20367830675848,-1.77165727095819,-5.5787827779464,-5.867999,-4.98683149999999,-7.0185393537349,24.4742894241984
10412,16.370714533598,15.4496283601573,14.2823695389857,15.3031906666667,14.8488431666667,17.017666250966,-3.1653833197213,-3.65133339024754,-6.60369536219759,-6.04155716666667,-5.4478425,-7.16573143785699,28.611360417743
10571,15.7075349855811,15.8181351903295,16.20209920511,14.1202813333333,14.9258098333333,17.1774347333031,-6.43034799925078,-5.6441852359047,-8.72401113526018,-7.72091233333333,-6.92038483333333,-8.06313512634234,25.3506087431964
10728,16.0950167802922,15.6868023558131,15.1619681359924,15.9480808333333,15.5987671666667,17.1975857933279,-4.5076276376899,-6.03794280352343,-7.51466118491411,-6.87556433333333,-6.1878865,-5.93621126058634,24.1682183688449
10882,15.5787075060774,15.4004588248762,15.6704692081244,15.3947256666667,15.1463463333333,16.4782950811212,-5.79426036862137,-5.59039223140933,-8.77159740503519,-7.75066983333333,-7.54115633333334,-6.79306787647094,20.2953145312823
11034,16.4120967576338,16.6118690343062,16.463678173959,16.1198981666667,16.0434905,17.739294326955,-6.27597690168932,-7.76558687720014,-11.1739147230442,-10.4651651666667,-9.66472116666667,-7.5004378326017,12.1887271373562
11182,16.3167562283762,15.7743345047395,16.4498203522914,15.2819078333333,15.5976096666667,16.6866367894401,-6.75027489913105,-7.77281378473073,-11.1570275524882,-8.19143866666667,-9.00342783333333,-7.42274652701239,12.7910970819243
11327,15.4502450571632,15.3342139035402,14.6049547590017,14.8234525,14.990982,16.4710614005903,-6.78248312823627,-6.20151019114041,-13.7862157394008,-7.35267400000001,-7.06116733333333,-7.13290888879472,11.6324486079921
11469,15.2038919022744,14.5849400291575,15.2999572683217,14.574973,14.4343261666667,15.6667514953284,-6.80790915806979,-6.80793008231404,-12.1796332654202,-7.6262425,-8.910135,-6.88791893005843,17.350803709068
11607,15.0069975564845,15.32333793932,15.162456226274,14.9302371666667,15.1945473333333,14.2713257855991,-10.8172853616437,-9.97663360981504,-13.1796386184084,-9.09111216666667,-9.81632016666667,-9.35451888022057,8.39733713750049
11743,14.8295246813866,15.0216227916656,14.7948079603489,14.7226581666667,15.0357633333333,14.7777686245443,-12.8103802260141,-11.5355306449608,-13.4691797071292,-11.4344993333333,-11.0403498333333,-11.4772786104944,12.21612048948
11875,14.7538443552302,15.1673235518564,15.1567515852064,15.3036375,15.3344011666667,15.7754140039742,-6.7721682852507,-5.93392954064339,-10.2116198126058,-9.63205666666667,-8.032329,-8.04862339446377,13.7911446582225
12004,15.3702117684021,15.3401908002777,15.7436925198823,14.5895768333333,14.4779106666667,15.7352511529603,-4.17962557053316,-4.14348822668548,-10.2189111087814,-8.045291,-8.20380433333334,-7.85150421126743,26.3242587872192
12130,16.3597574953019,16.1718121057446,15.3814692128881,15.0543361666667,15.083045,16.1624409271675,-6.75030175088486,-9.11016694505014,-10.224870605,-7.47896866666667,-7.61671183333333,-7.97270666250886,15.8282684486039
12254,15.7060945446087,16.1017010014769,15.1620506944533,15.4767936666667,15.687333,16.0730552808348,-6.34573274979817,-5.31315696565082,-11.7517374446909,-11.3809563333333,-10.3957711666667,-10.4858487242841,12.5382570955358
12374,16.0217341784992,15.6959298621484,14.8866714799934,14.9068356666667,15.4216431666666,15.3376431335203,-5.40804402684102,-6.58853243348781,-13.5427166953062,-11.4032828333333,-9.5753095,-11.4223391703633,10.7393095275841
12469,15.265296765357,15.7182311519982,14.9378174004649,15.4334256666667,15.3638666666667,14.9702713066949,-10.327273686106,-10.5849910512874,-13.4437055048735,-11.9491643333333,-10.506807,-12.361061874904,11.6272079316327
12607,15.2170168731545,15.9028165677808,15.5682836582192,15.5102563333333,15.2443646666667,15.351615003626,-7.14597815244441,-8.05055095962525,-12.2759354846497,-8.77959833333334,-8.83964833333333,-9.12309244367064,10.7351604957556
12719,15.5272693628478,16.5675157616907,14.1355377707437,15.391603,15.8596008333333,15.8726801938128,-7.15633477021434,-9.51892665013134,-13.6553875106286,-12.4674993333333,-10.4226638333333,-13.2054443937855,10.7129341763967
12829,14.8274140572135,15.0541779375322,14.4249406388052,14.6702046666667,14.6226106666667,16.0752685430306,-6.85595999396067,-5.73806038013028,-13.9351226226826,-12.5800128333333,-10.0358026666667,-10.1955345773472,15.109651980246
12937,14.5992174260313,15.3855509923583,14.7003686645461,15.5345956666667,15.545035,15.6027990376713,-6.57942001662643,-7.15406994285287,-11.6006781887862,-12.2361605,-10.0010285,-11.4112703307291,18.6971641602045
13083,16.3971529835857,16.7230341302348,14.8889405248695,16.2359035,16.7873195,16.4962886667101,-5.46639108868998,-9.98759761062339,-12.8780338785346,-11.9935551666667,-9.25747033333334,-10.5188738039239,18.9331225712112
13144,16.5500336684027,17.4352219760338,15.3963598152542,16.5759176666667,16.8403083333333,17.6627594577709,-6.86150677687943,-10.6778466895674,-10.9905639791037,-9.673731,-9.36328783333334,-11.1544841466898,15.6320749550407
13245,16.4261523253993,16.9153786685307,13.8463567046237,15.9906445,16.13992,15.6792557726562,-6.40477458359548,-10.1805367416381,-13.7262972914953,-11.2525133333333,-10.150961,-13.0979421454202,10.1591494740032
13343,15.6713913589543,15.9185962628667,14.8588526129097,16.286471,16.7249625,18.0124680859184,-6.53648539469493,-9.60383250745407,-11.6068480888533,-9.18541583333334,-9.20671083333333,-10.5143789492219,17.9433062240322
13438,16.5817011133848,18.5166478495225,16.1882640904473,17.5061098333333,17.6222256666667,17.8007031311374,-6.45941766512215,-11.0391432103431,-10.3782290739945,-10.9922846666667,-8.159316,-11.2151858089801,25.6837127944858
13532,16.5103931653352,17.633998155522,14.7840317244564,17.0162946666667,17.2081421666667,17.1358504907097,-6.4404592155413,-10.0574746647485,-12.3790136423311,-9.69689216666666,-7.37429866666667,-9.79910846607215,20.7256260699388
13642,16.6022076353676,18.4460388683422,14.8207480814593,17.3189658333333,17.9399548333333,17.4419410613907,-6.75834598656278,-12.4765635488539,-11.7767235974391,-8.57256466666667,-7.3209805,-9.68362890461062,20.5684743747298
13731,16.5608140405701,17.4678539785329,15.4177673994179,17.3953475,17.5086293333333,18.5293754266215,-6.06690293179186,-9.78512527228574,-10.9567980735556,-8.9850765,-7.2340345,-8.85111491653207,20.4519191030893
13802,16.6081990283383,17.941136281958,15.0436646359274,16.9526985,17.3796138333333,18.4516752924827,-4.68414663086102,-11.6335586127525,-12.075122560886,-10.428114,-8.654619,-9.3894069994689,20.8143429609624
13888,16.564930527635,17.5839680895613,14.8136634925569,16.8432728333333,17.3736838333333,17.4202416701323,-6.79512132183686,-12.5218154231028,-12.3707288226561,-13.1608926666667,-10.2360316666667,-10.7401114823421,20.7071214687934
-46,12.8657157419783,12.9949639136954,12.548237466318,12.5371141666667,12.405456,12.1288100050023,-6.69584544164157,-5.59053710046987,-5.00091938944003,-5.06816516666667,-4.756903,-5.05365357049013,1.5074853576415
196,13.300532079014,12.8977222822546,12.1179983992505,12.291169,12.17219,11.9208578563401,-4.70603790922424,-5.74540445960322,-4.60726977205455,-5.791027,-5.25178983333334,-4.85788193303973,4.97434264067186
435,12.4548159599655,12.7036106797002,11.3634244518892,12.3235355,11.9992873333333,11.2953553766526,-6.83943301057299,-6.06408392993408,-5.73320346042782,-6.23728283333334,-6.42836333333333,-5.57897387673931,5.54706760034435
675,13.5374751651836,12.7717056604603,11.5534666496784,12.2567133333333,12.2578756666667,11.8790471854586,-4.48055107862435,-5.12574327009717,-5.84979148692755,-4.32474416666667,-4.63015416666666,-5.00672118777843,6.04087004466512
914,14.2107857529052,13.179046551464,11.687349350542,13.3171911666667,12.9494765,13.0666184634032,-5.14895169723206,-5.84410445364503,-6.12991642609188,-4.97562016666666,-6.49705266666667,-3.91696652165642,7.62555320032468
1153,14.3751624552958,13.4088772546891,13.0878366849031,13.0804395,13.131147,12.9770981599314,-3.81086965393622,-3.81394926073082,-2.75319433387599,-4.96151633333333,-5.43947783333334,-5.5270062407054,6.40452563258149
1371,14.8752260692025,13.8392873597837,13.9152319183596,13.4587016666667,13.7119933333333,13.6460945588881,-2.55108716310345,-3.84804234771276,-3.76624753418751,-3.96145333333333,-4.3084835,-2.13106423566212,5.38446903789372
1589,14.2688531767637,13.0621226171919,14.3208273779166,13.5777376666667,13.5355281666667,14.0690291768441,-4.05217188855691,-4.59090482937782,-2.60461908329043,-3.23048566666667,-4.21563316666666,-4.71870454872909,7.32751737347579
1807,13.8462414203085,13.489386152958,12.1596584117769,13.0201593333333,13.3570318333333,13.6959866994828,-4.60623617781334,-5.56328262166245,-5.28813317119818,-4.04027983333333,-5.70517716666666,-5.27152452404998,8.62516908940683
2025,13.4220902959645,13.7379223411853,12.8739455225733,13.7806716666667,13.9400426666667,14.3220852157805,-4.83759415623367,-4.88203943649321,-4.36734100260802,-3.16631783333333,-3.42058966666667,-3.97322509241778,5.54333518110574
2243,13.0419650138216,13.5001807428449,13.1619941171337,13.2658403333333,13.5390791666667,13.6133545270399,-6.038131699385,-3.39117417868104,-2.69036430597911,-3.66745316666667,-4.7164395,-4.20104297962345,5.65568032372386
2461,14.7195862237851,13.9895670708925,14.1057452258355,13.8075296666667,13.9063848333333,13.8546827011462,-3.58428611810634,-3.91116980551397,-2.73661107873618,-2.835297,-3.734215,-2.7262384259083,6.30215516635604
2678,14.6072828298956,14.123104063798,14.5501625250237,13.9360781666667,13.8458423333333,14.5973763920358,-4.76848248662476,-4.00020708781177,-2.51222545865194,-2.68198266666667,-3.45092016666667,-1.55573943365965,6.42773487359075
2896,14.3375865454081,14.096535182392,13.9372999937513,13.8592978333333,13.8599003333333,14.5392159017653,-6.0194240892876,-5.22194577619724,-2.59748879913392,-2.805804,-4.33184383333334,-3.54545765452573,7.24094716488997
3114,14.8826808321933,14.0940443555544,14.3835479910621,13.9730148333333,14.1562726666667,14.8405971095064,-3.67696781789031,-3.74727215903346,-2.55908364466131,-2.95156883333333,-3.78535316666667,-2.80124575464142,6.19476887593909
3332,14.2425674218626,14.2829912900478,14.3971750721682,14.001249,13.925898,14.5617477553325,-5.94354774123385,-4.54935268203528,-2.58644974402812,-3.38967716666667,-4.68126516666666,-4.46044695329429,8.13866480001301
3550,14.794116700461,13.9958006726241,14.7871616153937,14.4698551666667,14.4639613333333,14.5183477733383,-4.11381019447795,-4.34341888934405,-2.33981603757446,-4.49629183333333,-5.73306816666666,-4.49103431045469,6.82358815512453
3768,14.5144892127363,14.5440817412222,14.4719343514604,14.3586826666667,14.3789996666667,15.0323436422939,-6.44896411712891,-4.59590659493046,-2.56042370838354,-3.43244766666667,-5.1153775,-4.30607888403302,7.04300815845985
3986,14.6647385158516,14.6219422163256,14.1709145260708,14.5773005,14.6700716666667,15.1060527921387,-6.46828203097,-6.10235391194191,-3.82077361559889,-3.64461133333333,-5.1353755,-5.13985561661505,6.72966221453289
4204,15.2736704294366,15.3951457592458,14.3286922467073,15.0151161666667,14.963329,15.728508131861,-4.6257149329863,-3.94088048667139,-3.64399318552317,-2.57976633333333,-3.8403205,-2.21968708060512,9.0451902283717
4421,14.7304397636564,14.7234756755481,14.725897767265,14.6458163333333,14.6901741666667,15.3111711673929,-5.83471872622529,-3.55559568141968,-2.370964069522,-3.16200216666667,-4.012155,-2.57469788274005,6.42244855872612
4639,14.1214338699048,14.2681133201773,13.8610450512542,13.7461935,14.1682395,13.9084736566273,-6.18661495091722,-5.42660613028427,-3.92033495357404,-3.60789166666667,-5.02080616666666,-4.4279349777621,6.54814952319633
4857,14.7845664694022,15.1470483913082,14.5029066216323,14.6015363333333,14.6892025,15.4957846196441,-6.4007454480405,-4.71718924014717,-2.6029295435081,-3.58362666666667,-5.546479,-4.49879130643391,6.98684202314295
5075,14.7553772969215,14.9867532637519,14.8434549284929,15.0380476666667,14.9509836666667,16.4457759784188,-6.52462442607354,-5.59705604293954,-2.26241081999616,-3.43581133333333,-5.51123,-4.33303930665012,7.12063077056628
5293,14.7270793511877,14.6890236760812,14.8093121464152,14.3137115,14.6625936666667,14.9750148939383,-6.16430672223097,-4.48677155664204,-2.28976627718394,-4.66589183333333,-5.56876383333333,-4.83439554309011,5.99825030334354
5510,15.2791872781551,15.0021908816255,13.9302660726085,14.5829865,14.6741361666667,15.5151915016312,-5.19068305880251,-5.08123362013294,-3.90560315745529,-3.21437816666667,-3.8038375,-4.75508491409488,8.63147148298691
5712,15.615140196794,15.3157445133184,14.571755960636,14.8732883333333,14.969479,16.0449369384747,-3.20390270093808,-3.16085797672333,-2.33215238267845,-2.93300283333333,-4.22909583333333,-3.25170741592986,7.55184052223187
5914,14.5105212722042,14.3331460380213,14.6966548936629,14.5624773333333,14.6592451666667,15.5144313385899,-5.65006798517856,-2.82123768556591,-2.33888777727659,-2.7402865,-4.10059466666667,-3.59665727283278,5.58184112307879
6116,14.8100036248597,14.8800538790693,14.6569598613863,14.4826345,14.5197013333333,15.2547101273685,-5.24539922018965,-4.74703799003705,-2.42163263255947,-2.57890783333333,-4.51012816666667,-3.4786697346337,10.4418700836473
6317,15.1552661561273,15.3574739560538,14.5882429920493,14.4548975,14.8541831666667,15.3359926328194,-4.85761666029795,-3.00527003784922,-1.91964419158872,-2.65290466666667,-3.80776433333333,-3.23447548411107,11.5891065319083
6519,14.7883465153531,14.9101692699329,14.3549243776564,14.474413,14.9426698333333,15.407887850463,-5.36597611060266,-3.75279695804897,-2.09856746201125,-4.6651635,-6.09157816666666,-5.99188342960427,10.5726992922692
6721,14.9562964786175,14.6360918913126,14.1659787043105,14.4430003333333,14.5509681666667,15.1970563490619,-5.4746513757697,-3.30569822673,-3.77648639411957,-2.928416,-4.19662666666667,-4.04151107502173,7.08146946146579
6922,14.9791046784157,15.0815069293458,14.4661674002622,14.2213275,14.6737811666667,15.9575965824964,-5.5606045929957,-3.32615409429144,-2.19986049785324,-2.92233883333333,-3.82174016666667,-2.925341461897,8.13561488123385
7124,14.8511875413285,14.7063271837719,14.6913990226337,14.1534911666667,14.4848276666667,15.4654351510448,-3.8207092595032,-2.61943657582064,-2.01571721092059,-2.7868175,-3.5286875,-2.12766287045841,6.35861682996986
7326,15.588698649409,15.2606789756357,14.6438769539101,15.2438573333333,15.2957103333333,16.158851884285,-4.25528846247747,-2.98981800454342,-2.04565164924882,-4.24954866666667,-5.29395983333333,-5.18238618213405,9.70638240936684
7528,15.1317054583651,15.1066910040755,14.0016066700502,14.7911031666667,14.892567,15.7770772671579,-5.11754531715991,-3.53252628666514,-3.47409192746188,-2.9962635,-4.645183,-3.5657295316273,9.23556013370069
7792,15.1394137240942,15.395146001592,13.7651439033399,14.1632808333333,14.6565766666667,15.4197402899718,-5.61008584033834,-4.40245830638352,-6.16358773471805,-4.22416766666667,-5.69047733333333,-5.02071405852827,8.92752950067075
8113,15.0569875478413,15.2174001605291,13.8564720227878,14.3093046666667,14.5116051666667,15.2147277087434,-6.28028239867238,-5.5859395926473,-3.88568399479012,-4.38282166666667,-5.64847183333333,-4.81599522368135,8.96326268348303
8434,14.8504343241579,14.6310749777024,13.1475378867476,14.249346,14.3672698333333,15.3804516826364,-6.64892564899964,-5.77170303891789,-8.80734710947874,-4.56119683333333,-5.70519466666666,-6.00435609394672,7.74229076413936
8755,15.0021680563154,15.4441957441908,13.8245925325467,14.191612,14.5675048333333,15.2927400643808,-5.89104917390237,-4.98316496385459,-3.82313809714985,-3.7864215,-4.94226866666667,-3.56904210645227,9.30166522664801
9075,14.9496972829767,14.7645260736692,14.1229259921289,14.570542,14.56482,15.3556403472337,-5.47612410510972,-4.0906047722971,-3.46439061520718,-4.0116225,-5.02954383333333,-3.92182080513527,9.07308171438116
9396,15.0656673475125,14.8908815102467,14.0083523292394,15.025523,14.6378178333333,15.4258951437742,-5.68596189639068,-4.54065974390091,-3.63302730399894,-3.43424616666667,-4.128316,-3.28788268943863,10.4529443732267
9717,14.9894290527872,14.9901864928506,13.7039975208462,14.0656926666667,14.1348036666667,13.8368399120855,-5.22432194369174,-3.91227918804357,-4.74102909031358,-3.51172883333333,-4.436061,-3.72537149869229,11.487148380509
10038,15.4837404219575,15.4638416425497,13.207468906154,14.1051466666667,13.4700228333334,13.6020604458858,-2.82084595545401,-2.80369145208933,-7.41101637086183,-4.72969533333333,-5.45308383333333,-6.84049087972822,14.5921403566735
10198,13.8464988191994,13.9961292321588,12.3810196978719,13.1511456666667,13.0529803333333,13.3820814798063,-6.76155081820317,-6.64508169786019,-12.2157041996481,-5.6026435,-6.672272,-7.29288344053912,11.0487925680182
10309,14.4432692641538,12.9585699470434,13.1264732016902,13.5786853333333,13.0510175,12.5649721926914,-6.29114732709673,-6.32181246696058,-9.9632776918042,-3.81848416666667,-5.31177749999999,-6.95524183215192,14.188226148745
10330,15.1179458713455,14.6078870251807,12.8804053336853,14.2852203333333,13.9571405,13.6486291965553,-4.06708546062977,-2.98422454385322,-12.5226880690959,-2.897161,-3.903205,-6.31432209783696,16.6523955626413
10350,15.539351810032,15.0584010823332,13.5940569932152,14.5184385,13.9964978333333,14.7819847243302,-5.29151392942087,-4.1395662540117,-10.7116283204007,-4.13775283333333,-4.828414,-5.81379716294138,17.7220104992874
10371,14.7069954817794,14.0097163727093,12.9184142144753,13.7216743333333,13.453117,13.3745372056533,-6.37826465284348,-4.07509389365667,-13.8986055651102,-5.16562933333333,-6.80976133333333,-8.16894517459236,13.5197036104734
10392,15.035613830094,14.344807802149,12.6855985162071,14.3877856666667,13.7720668333333,14.4657282155892,-6.24079892046266,-4.92749575163099,-14.5721357774521,-4.256489,-5.853719,-7.49833330635033,11.3940188096369
10413,14.7809138687045,14.0898816284225,13.076589438024,14.0039796666667,13.7533028333333,13.366614083081,-5.82624781978239,-3.43262606808563,-12.2790771590228,-4.18355033333333,-5.65257266666667,-5.72421690333122,17.8067640686364
69,10.5760092954225,9.98366997977593,10.1535146400347,10.7281726666667,10.604202,9.59580835601946,-7.04746399011561,-8.95234285501247,-6.56877996720353,-7.70290866666667,-9.8796255,-6.65305351871176,17.2659573074073
180,10.5844414047981,10.1180755178677,10.4579643738856,11.0524176666667,11.017001,11.8862500345439,-7.23197153102301,-6.07026557168705,-8.45154143792355,-8.88627716666666,-9.07627616666667,-7.19670142032915,15.9079323584933
292,10.5838614096455,9.9128764497353,10.2481587426543,10.3343008333333,10.2831008333333,10.1030072210158,-7.74605527158893,-7.57450637736512,-5.72014070158982,-8.06624583333333,-7.31073366666667,-5.94802789375093,14.7380243691278
513,10.9343479014322,11.84337916299,10.0037320659588,11.0630111666667,10.7272741666667,11.3141090533256,-6.53016913846108,-4.61413778681505,-7.52325744045115,-6.39424766666667,-6.42416966666667,-2.98045420612922,17.7619720015073
733,10.8098490381844,10.9222471880239,10.2676132005718,10.9645023333333,11.229524,10.9240808691818,-6.75088823878425,-5.65233872796702,-5.43874764733948,-5.81534466666666,-5.75170766666666,-3.66896726273783,9.52104944296643
952,11.0951478535146,12.0194576816893,10.4158316956676,11.7333513333333,11.6430431666667,10.7720657830385,-7.3149426919836,-7.83112451049291,-7.89307842487255,-9.620117,-10.5185928333333,-7.32631789663834,15.1113164373153
1170,10.9278956721558,11.7159339035906,9.70297411990562,10.8248861666667,10.6169236666667,10.0112421614048,-9.99420835728665,-9.72361074118478,-6.50264704704391,-8.28746333333333,-8.5159805,-7.24585145015176,10.2230976919835
1375,10.7731771659893,11.1478581131885,10.2737606750953,10.1765265,10.199033,9.80833184909427,-6.84299969826903,-6.60826520305793,-7.32019813018388,-8.44206416666667,-7.7284565,-6.3449515180751,18.761553721678
1642,10.9037976388027,11.7427526290689,10.3147122038228,11.0386858333333,11.282433,10.7183246251321,-6.76943005932887,-5.93892088639693,-8.16362744247119,-8.937738,-7.78893416666666,-3.79183956300019,16.6385371384161
1706,10.8917459508602,10.0838940413448,10.0441673728694,10.7363106666667,10.5951353333333,10.6096508183647,-6.79940329426777,-8.38564393775835,-7.63779724630209,-4.37448666666667,-5.15036583333334,-3.99299666430482,14.4762043118177
1898,10.7078801209314,9.669649113284,10.0311051550011,10.8727743333333,10.6017853333333,10.0549093593434,-7.31817822669645,-8.51905626480336,-8.52162401143997,-10.5107046666667,-10.011833,-8.91291841955695,12.9410180622907
2150,10.5909345200779,9.23481687910385,10.0879903260507,11.0070671666667,10.8673423333333,11.3207692623952,-7.28457392919367,-8.00182332990458,-8.14883343258981,-7.97905033333333,-8.09465216666667,-3.72664996459558,15.3084492260131
2463,10.9750825917764,12.1224105606757,10.0942125649956,11.3542878333333,11.1299003333333,11.5958079717537,-7.01862692124231,-7.07699472190456,-7.54990335916331,-10.1000156666667,-10.1193666666667,-9.04620895958376,13.3729717127982
2739,10.5557622157808,8.71909722722654,10.099635314606,10.6997326666667,10.7621041666667,10.1372592307637,-7.33981191715694,-7.84755284345649,-6.05076071918133,-7.42967916666667,-5.82238066666667,-4.66877061800535,11.049878991842
2969,10.6519827342351,9.72025299093262,10.0347838277353,10.8398338333333,10.9327261666667,10.1792998384943,-7.4806357822176,-7.89799441760899,-7.61940412693319,-7.80321083333333,-7.675919,-4.93535291715942,13.1974710277713
3164,10.6138055716075,10.2437174089768,9.97789349135693,10.913191,10.7569336666667,11.594304803572,-9.73162751065868,-8.57660438005516,-7.54146046388993,-7.58830533333333,-7.37471533333334,-3.77882933968815,13.9332129358825
3359,10.6365631588276,10.8843809145871,10.1213838815372,11.168025,10.9546338333333,11.6898439782251,-7.47266161490872,-8.4706119483495,-8.23304277854897,-10.3058438333333,-10.3127236666667,-5.04732274313394,15.9089216461868
3557,10.6965895533688,10.700062408036,10.3077196188467,10.8258586666667,10.7823198333333,11.0032682092173,-6.87316809993716,-5.05361499404472,-7.435135297724,-7.85533133333333,-8.19074366666667,-6.0872128766094,14.0163536384826
3779,10.5735936241844,8.69439892548335,10.4739396054347,10.3772825,10.6751898333333,10.5515564435634,-7.23180077846571,-6.98962978047645,-8.73268501498577,-7.56283833333333,-7.53277816666668,-4.78704672887323,16.158008312391
3973,10.6219507032304,10.1044659432365,10.1297367031223,10.6088798333333,10.451862,9.75121763634554,-7.29442765133085,-6.58172085847427,-9.55291426856826,-7.994126,-8.68427900000001,-7.22074927659572,14.1540738164022
4185,10.5149842034962,8.4479508625717,10.3026115157954,10.9497463333333,10.7948183333333,10.2930270702597,-8.9413450343216,-8.28846555692146,-7.7017644814458,-7.71623483333333,-8.11580316666668,-5.14198722374709,12.5200152422819
4249,10.5891929126784,10.0628855400041,9.45605173518942,11.0430708333333,10.8079198333333,10.352545822196,-8.75239065559966,-8.0629813929622,-7.5178565484819,-11.4187511666667,-11.070494,-8.66922468550627,11.2494661471132
4483,10.5579505031008,9.60898168623304,9.66112595908593,11.1354046666667,10.7146853333333,9.94360441957106,-9.84219704691291,-9.61026293601372,-6.90105271507073,-7.495131,-6.80891966666666,-3.24238391608212,17.8496233243597
4674,10.5254066100906,8.65868196017289,10.0825870965258,10.6926746666667,10.401515,9.79592634494527,-8.44867631897257,-8.67949809235353,-6.179314525819,-7.98150866666666,-7.631488,-3.45170439924258,12.9241831570262
4746,10.6229342640458,9.77077696813213,9.92892887209886,11.219364,11.312432,11.5001264374351,-7.79686447070631,-9.26131520682778,-7.74751974895577,-10.7250105,-10.8609408333333,-7.0493459321746,13.3451441986392
4942,10.5741438861257,9.44148041208518,10.4146014734346,10.9465213333333,10.9772493333333,11.4552586191241,-7.00567461139978,-6.16679835917147,-9.08127805669955,-6.415169,-7.266891,-3.4194128032995,14.0226621395436
5184,10.6317041345597,10.5040274991146,9.914068382883,10.8554795,10.8448578333333,11.5672069316247,-7.30113406715828,-7.50282594596802,-6.89547870171484,-6.29638616666666,-6.14272533333334,-2.12734110466316,15.3284406945612
5472,10.4683762238693,7.12291995745846,10.8101928864676,10.6008771666667,10.8056645,10.7971500084634,-7.39964908561139,-8.3578615834143,-8.06564472602554,-7.97400283333333,-8.10463516666667,-3.38910933535838,16.4392020817538
